MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-22 12:13:18,8,4.04,1,Free_feed,Pellet,Left,0,0,211,4.0,0,FED
2020-07-22 12:13:25,8,4.04,2,Free_feed,Pellet,Left,0,0,212,2.0,0,FED
2020-07-22 12:13:44,8,4.05,1,Free_feed,Pellet,Left,0,0,213,16.0,0,FED
2020-07-22 12:14:00,8,4.05,1,Free_feed,Pellet,Left,0,0,214,13.0,0,FED
2020-07-22 12:14:19,8,4.04,1,Free_feed,Pellet,Left,0,0,215,17.0,0,FED
2020-07-22 12:15:04,8,4.05,1,Free_feed,Pellet,Left,0,0,216,42.0,0,FED
2020-07-22 12:15:09,8,4.05,1,Free_feed,Pellet,Left,0,0,217,3.0,0,FED
2020-07-22 12:15:20,8,4.05,1,Free_feed,Pellet,Left,0,0,218,9.0,0,FED
2020-07-22 12:15:37,8,4.04,1,Free_feed,Pellet,Left,0,0,219,13.0,0,FED
2020-07-22 12:16:01,8,4.05,1,Free_feed,Pellet,Left,0,0,220,21.0,0,FED
2020-07-22 12:16:23,8,4.04,2,Free_feed,Pellet,Left,0,0,221,17.0,0,FED
2020-07-22 12:16:44,8,4.04,3,Free_feed,Pellet,Left,0,0,222,14.0,0,FED
2020-07-22 12:17:03,8,4.04,2,Free_feed,Pellet,Left,0,0,223,14.0,0,FED
2020-07-22 12:17:27,8,4.05,1,Free_feed,Pellet,Left,0,0,224,22.0,0,FED
2020-07-22 14:32:20,8,4.05,2,Free_feed,Pellet,Left,0,0,225,0.0,0,FED
2020-07-22 14:32:24,8,4.04,1,Free_feed,Pellet,Left,0,0,226,2.0,0,FED
2020-07-22 14:32:29,8,4.04,2,Free_feed,Pellet,Left,0,0,227,1.0,0,FED
2020-07-22 14:32:59,8,4.04,2,Free_feed,Pellet,Left,0,0,228,25.0,0,FED
2020-07-22 14:33:15,8,4.04,1,Free_feed,Pellet,Left,0,0,229,14.0,0,FED
2020-07-22 14:33:34,8,4.03,1,Free_feed,Pellet,Left,0,0,230,16.0,0,FED
2020-07-22 14:33:56,8,4.03,1,Free_feed,Pellet,Left,0,0,231,19.0,0,FED
2020-07-22 14:34:16,8,4.03,3,Free_feed,Pellet,Left,0,0,232,13.0,0,FED
2020-07-22 14:34:29,8,4.04,4,Free_feed,Pellet,Left,0,0,233,6.0,0,FED
2020-07-22 14:34:34,8,4.04,2,Free_feed,Pellet,Left,0,0,234,1.0,0,FED
2020-07-22 14:34:48,8,4.03,1,Free_feed,Pellet,Left,0,0,235,11.0,0,FED
2020-07-22 14:35:07,8,4.03,1,Free_feed,Pellet,Left,0,0,236,17.0,0,FED
2020-07-22 14:35:23,8,4.03,2,Free_feed,Pellet,Left,0,0,237,11.0,0,FED
2020-07-22 14:41:08,8,4.03,1,Free_feed,Pellet,Left,0,0,238,0.0,0,FED
2020-07-22 16:24:53,8,4.03,1,Free_feed,Pellet,Left,0,0,239,0.0,0,FED
2020-07-22 16:25:21,8,4.03,1,Free_feed,Pellet,Left,0,0,240,25.0,0,FED
2020-07-22 16:25:42,8,4.03,1,Free_feed,Pellet,Left,0,0,241,19.0,0,FED
2020-07-22 16:25:48,8,4.03,1,Free_feed,Pellet,Left,0,0,242,2.0,0,FED
2020-07-22 16:26:02,8,4.03,2,Free_feed,Pellet,Left,0,0,243,8.0,0,FED
2020-07-22 16:26:20,8,4.03,1,Free_feed,Pellet,Left,0,0,244,15.0,0,FED
2020-07-22 16:26:44,8,4.03,1,Free_feed,Pellet,Left,0,0,245,21.0,0,FED
2020-07-22 16:27:06,8,4.03,1,Free_feed,Pellet,Left,0,0,246,19.0,0,FED
2020-07-22 16:27:24,8,4.03,1,Free_feed,Pellet,Left,0,0,247,15.0,0,FED
2020-07-22 17:56:53,8,4.03,1,Free_feed,Pellet,Left,0,0,248,0.0,0,FED
2020-07-22 17:57:57,8,4.03,1,Free_feed,Pellet,Left,0,0,249,25.0,0,FED
2020-07-22 17:58:11,8,4.03,2,Free_feed,Pellet,Left,0,0,250,10.0,0,FED
2020-07-22 17:58:29,8,4.03,1,Free_feed,Pellet,Left,0,0,251,16.0,0,FED
2020-07-22 17:58:49,8,4.03,1,Free_feed,Pellet,Left,0,0,252,18.0,0,FED
2020-07-22 17:58:54,8,4.03,1,Free_feed,Pellet,Left,0,0,253,2.0,0,FED
2020-07-22 17:59:07,8,4.03,1,Free_feed,Pellet,Left,0,0,254,10.0,0,FED
2020-07-22 17:59:39,8,4.03,1,Free_feed,Pellet,Left,0,0,255,29.0,0,FED
2020-07-22 17:59:45,8,4.03,2,Free_feed,Pellet,Left,0,0,256,1.0,0,FED
2020-07-22 18:00:02,8,4.03,4,Free_feed,Pellet,Left,0,0,257,8.0,0,FED
2020-07-22 18:00:47,8,4.03,1,Free_feed,Pellet,Left,0,0,258,42.0,0,FED
2020-07-22 18:01:01,8,4.03,3,Free_feed,Pellet,Left,0,0,259,7.0,0,FED
2020-07-22 18:01:20,8,4.02,2,Free_feed,Pellet,Left,0,0,260,15.0,0,FED
2020-07-22 18:01:40,8,4.03,1,Free_feed,Pellet,Left,0,0,261,17.0,0,FED
2020-07-22 18:01:58,8,4.03,1,Free_feed,Pellet,Left,0,0,262,15.0,0,FED
2020-07-22 18:02:13,8,4.02,1,Free_feed,Pellet,Left,0,0,263,13.0,0,FED
2020-07-22 18:02:36,8,4.02,1,Free_feed,Pellet,Left,0,0,264,21.0,0,FED
2020-07-22 18:03:04,8,4.03,2,Free_feed,Pellet,Left,0,0,265,23.0,0,FED
2020-07-22 18:03:23,8,4.03,1,Free_feed,Pellet,Left,0,0,266,17.0,0,FED
2020-07-22 18:15:56,8,4.03,2,Free_feed,Pellet,Left,0,0,267,0.0,0,FED
